Flight_No.,Booking_Code,Departure_Timestamp,Arrival_Timestamp,Passenger_Name,Seat_No.,Class,Fare,Extras,Loyalty_Points,Status,Gate,Terminal,Baggage_Claim,Duration_Hours,Layovers,Layover_Locations,Aircraft_Type,Pilot,Cabin_Crew,Inflight_Entertainment,Meal_Option,Wifi_Available,Window_Seat,Aisle_Seat,Emergency_Exit_Row,Number_of_Stops,Reward_Program_Member,Airline_Name
2293,BXKY,2023-06-22 14:18:56,2023-10-16 04:32:01,Name_SDJXK,SeatEWN,First,519.25,Meal,0,Cancelled,GateUZ,A,ClaimKFV,2774.2,1,LOCPNM,TypeJYV,Pilot_DAHX,Crew_VJCJ,False,Non-Vegetarian,Not Available,True,False,False,1,False,American Airline
9460,BJYC,2023-09-07 11:45:42,2023-10-19 03:09:36,Name_WWVHI,SeatVCW,First,222.98,Meal,0,Cancelled,GateRR,B,ClaimYEN,999.4,2,LOCWLM,TypeLHE,Pilot_LVOU,Crew_VSKN,False,Vegan,Available,True,False,True,2,True,KLM Royal Dutch Airlines
9673,BNUP,2023-02-26 02:58:07,2023-04-06 05:04:36,Name_ASXQI,SeatFAH,First,886.38,Extra Baggage,0,Confirmed,GateAD,A,ClaimPCR,938.1,1,LOCTJN,TypeHPA,Pilot_QSPG,Crew_UZVJ,True,No Meal,Available,True,False,True,1,False,Qantas
4390,BINU,2023-04-24 23:00:17,2023-12-16 01:53:16,Name_QLNIG,SeatAJZ,First,676.45,Extra Baggage,0,Confirmed,GateZC,B,ClaimAQS,5642.9,0,LOCUDG,TypeBPG,Pilot_LPXV,Crew_FMDZ,False,No Meal,Not Available,True,False,False,0,False,Emirates
9294,BAAD,2023-03-23 09:35:06,2023-11-28 14:39:17,Name_PNFOY,SeatCVM,First,456.6,Extra Baggage,0,Pending,GateAI,B,ClaimDAA,6005.1,0,LOCHYZ,TypeMGI,Pilot_EIUN,Crew_VOVT,False,Non-Vegetarian,Not Available,False,True,True,0,False,SkyWest Airlines
6549,BWWW,2023-05-02 16:26:31,2023-09-06 22:03:12,Name_MZTEO,SeatSOI,Business,441.55,Meal,0,Confirmed,GateLN,D,ClaimPRX,3053.6,0,LOCSEP,TypeOCW,Pilot_FSBU,Crew_MGWZ,True,Vegan,Not Available,True,False,False,0,False,Emirates
5887,BVAS,2023-02-15 07:05:44,2023-05-19 11:03:21,Name_ZRMKK,SeatBYQ,Economy,318.0,No Extras,0,Pending,GateCN,C,ClaimPWE,2236.0,2,LOCLOJ,TypeHVK,Pilot_SEFL,Crew_WNZV,True,Non-Vegetarian,Not Available,False,True,False,2,False,Spirit Airlines
5334,BULT,2023-03-17 21:18:50,2023-09-27 16:24:32,Name_LSLWU,SeatWHB,Economy,150.95,No Extras,0,Confirmed,GateEY,B,ClaimXQB,4651.1,1,LOCWUC,TypeEBI,Pilot_POGQ,Crew_LHZZ,False,No Meal,Not Available,True,False,True,1,False,Emirates
6684,BDIG,2023-08-13 01:52:27,2023-10-31 16:48:24,Name_XSSAN,SeatFWR,Economy,878.52,Meal,0,Confirmed,GateAJ,B,ClaimZNX,1910.9,1,LOCLOP,TypeGPM,Pilot_ANRZ,Crew_SBTK,False,Vegetarian,Not Available,True,False,True,1,True,Frontier Airlines
7750,BYNW,2023-05-25 12:41:41,2023-10-01 16:06:36,Name_QBGYF,SeatMAJ,First,984.02,Extra Baggage,0,Cancelled,GateOV,A,ClaimOPV,3099.4,1,LOCBAG,TypeFGU,Pilot_DKSW,Crew_MIXJ,True,Vegetarian,Not Available,False,True,False,1,False,Alaska Airlines
3235,BZCO,2023-03-17 02:12:16,2023-08-13 09:47:51,Name_UTTWA,SeatCIV,First,948.69,Extra Baggage,0,Confirmed,GateBD,D,ClaimHYL,3583.6,0,LOCBYP,TypeWDY,Pilot_MPXM,Crew_XXIM,False,Non-Vegetarian,Not Available,False,True,True,0,False,Spirit Airlines
5983,BKJT,2023-10-21 06:14:04,2023-12-09 08:58:13,Name_FOQDZ,SeatMEF,Business,210.8,Meal,0,Cancelled,GateAH,D,ClaimGMY,1178.7,1,LOCMIY,TypeESZ,Pilot_NTHT,Crew_MVZN,True,Vegan,Not Available,False,True,False,1,False,Allegiant Air
8752,BOYQ,2023-02-25 22:57:58,2023-04-22 02:41:02,Name_VBPUM,SeatILW,Economy,448.04,No Extras,0,Pending,GateJH,B,ClaimKUR,1323.7,1,LOCTIO,TypeUKE,Pilot_FIXU,Crew_QLWV,False,Non-Vegetarian,Available,True,False,True,1,True,SkyWest Airlines
6019,BSKT,2023-03-20 03:31:36,2023-05-11 14:37:31,Name_KKPJD,SeatQKO,Economy,327.29,Meal,0,Confirmed,GateEP,A,ClaimHKL,1259.1,0,LOCZEI,TypeTAP,Pilot_QTJQ,Crew_FGPO,False,Vegetarian,Available,True,False,True,0,False,British Airways
9041,BPDG,2023-06-21 03:38:17,2023-12-30 21:29:18,Name_SZVGR,SeatBVR,Business,375.88,Extra Baggage,0,Pending,GateOK,D,ClaimCXK,4625.9,1,LOCTHB,TypeGVD,Pilot_ZWSG,Crew_FVHO,True,Vegan,Not Available,False,True,False,1,False,Hawaiian Airlines
3577,BKTZ,2023-03-24 01:43:48,2023-07-22 03:40:52,Name_LVJOL,SeatXNF,Business,356.96,No Extras,0,Pending,GateKE,B,ClaimNYS,2882.0,2,LOCXWQ,TypeFVU,Pilot_JGNF,Crew_NBUX,True,Vegetarian,Not Available,False,True,False,2,False,Spirit Airlines
1675,BXQS,2023-01-15 07:33:34,2023-04-04 16:53:52,Name_AJKTV,SeatIBQ,Economy,932.95,No Extras,0,Cancelled,GateEC,B,ClaimIQM,1905.3,2,LOCVCC,TypeYWR,Pilot_UIYE,Crew_HGUA,False,Vegetarian,Not Available,True,False,False,2,False,Hawaiian Airlines
3439,BZJO,2023-01-22 09:48:49,2023-02-16 13:20:56,Name_SOYCP,SeatDJH,First,949.61,Meal,0,Confirmed,GateQF,D,ClaimQKZ,603.5,0,LOCKWG,TypeVRT,Pilot_XSTT,Crew_DADV,True,Non-Vegetarian,Not Available,False,True,True,0,False,British Airways
6587,BFMC,2023-03-24 15:47:48,2023-09-02 04:32:30,Name_TUPJO,SeatFCG,First,88.46,Meal,0,Pending,GateLS,D,ClaimSOM,3876.7,2,LOCRHN,TypeWGC,Pilot_BHDK,Crew_BQTQ,False,Vegan,Not Available,True,False,False,2,True,United Airlines
6945,BHGE,2023-03-14 05:33:07,2023-03-19 17:15:36,Name_HZBDN,SeatJQX,Economy,559.21,Extra Baggage,0,Cancelled,GateXA,B,ClaimVQI,131.7,0,LOCKMJ,TypeQQA,Pilot_SGZD,Crew_ONIT,False,Vegetarian,Not Available,False,True,True,0,False,United Airlines
5767,BRUP,2023-10-18 13:45:38,2023-12-14 14:49:05,Name_RCCWE,SeatXSP,Economy,678.79,Extra Baggage,0,Confirmed,GateCV,C,ClaimSIL,1369.1,1,LOCVSU,TypeLFW,Pilot_TQMF,Crew_BBRG,False,Vegetarian,Available,False,True,True,1,False,American Airline
8004,BIKU,2023-01-10 03:55:41,2023-03-23 01:52:41,Name_BFDBS,SeatACW,Business,283.51,Extra Baggage,0,Confirmed,GateTW,B,ClaimDXF,1726.0,1,LOCYHS,TypePKY,Pilot_BOVQ,Crew_BKZK,False,Vegan,Not Available,True,False,True,1,True,Delta Air Lines
8728,BSNG,2023-07-08 06:45:58,2023-08-19 23:51:30,Name_OBDNL,SeatRGE,Business,108.26,Extra Baggage,932,Cancelled,GateHU,A,ClaimEAD,1025.1,1,LOCBVN,TypeJAN,Pilot_GVAK,Crew_GESE,True,Vegan,Not Available,True,False,True,1,True,United Airlines
7609,BLSH,2023-03-29 18:37:42,2023-11-28 15:10:01,Name_CHTJS,SeatMQH,First,121.31,Extra Baggage,0,Confirmed,GateGY,D,ClaimGOZ,5852.5,2,LOCZQG,TypeCAD,Pilot_EJHC,Crew_CITS,True,No Meal,Available,False,True,False,2,False,Air France
5934,BUEF,2023-07-17 09:09:18,2023-11-07 01:02:31,Name_ONZYY,SeatMCQ,First,750.93,Extra Baggage,0,Cancelled,GateQP,C,ClaimCXF,2703.9,1,LOCMDH,TypeGWO,Pilot_STSF,Crew_BJNF,True,Vegetarian,Not Available,True,False,False,1,False,Alaska Airlines
4648,BKZV,2023-03-28 01:37:24,2023-08-17 18:43:29,Name_STWSZ,SeatKSF,Business,396.87,Meal,0,Confirmed,GateVP,A,ClaimCSO,3425.1,2,LOCXJW,TypeDSR,Pilot_EAQW,Crew_AIDJ,True,Vegetarian,Not Available,False,True,True,2,False,British Airways
8131,BCKW,2023-04-09 02:12:38,2023-08-06 08:05:53,Name_YWNVF,SeatRMB,Business,585.96,Extra Baggage,0,Cancelled,GateXG,D,ClaimILU,2861.9,0,LOCGHD,TypeOJA,Pilot_UEFP,Crew_CXZZ,True,Vegetarian,Available,True,False,False,0,False,American Airline
2312,BYLA,2023-07-04 21:19:03,2023-10-16 02:21:31,Name_HYSCX,SeatVTD,Business,350.82,No Extras,762,Confirmed,GateBP,D,ClaimOMF,2477.0,0,LOCXHJ,TypeVKQ,Pilot_EXBY,Crew_RTNV,False,Vegetarian,Not Available,True,False,True,0,True,Singapore Airlines
5099,BDTA,2023-10-09 04:33:35,2023-10-15 20:15:04,Name_CDWGB,SeatRTB,Business,824.25,Meal,934,Pending,GateRF,B,ClaimOUB,159.7,0,LOCDQN,TypeXNI,Pilot_PSMH,Crew_DNIP,True,Vegetarian,Available,False,True,True,0,True,American Airline
2654,BFBM,2023-02-07 02:25:33,2023-10-19 02:04:49,Name_MKMBD,SeatVZR,Economy,138.73,No Extras,0,Pending,GateBE,A,ClaimDSX,6095.7,1,LOCKMQ,TypeXLU,Pilot_OGIK,Crew_XJFA,True,Vegan,Not Available,False,True,True,1,False,Delta Air Lines
7018,BPKN,2023-07-22 08:28:36,2023-12-23 06:53:53,Name_UPVOW,SeatDHX,Business,64.56,Extra Baggage,0,Confirmed,GateLA,D,ClaimKZO,3694.4,0,LOCEKY,TypeDBG,Pilot_JOHC,Crew_YAYM,False,Vegetarian,Available,False,True,True,0,False,Air France
2285,BFPQ,2023-08-16 13:48:18,2023-09-27 02:19:06,Name_OCMQR,SeatVCM,Business,469.2,Meal,0,Cancelled,GateQT,D,ClaimNGX,996.5,0,LOCPXS,TypeXBG,Pilot_CORX,Crew_YAQW,True,Vegetarian,Not Available,True,False,True,0,True,Lufthansa
8852,BJUV,2023-07-10 04:05:59,2023-07-13 10:39:34,Name_PANBF,SeatBII,Business,433.39,Extra Baggage,0,Pending,GateZY,A,ClaimPUX,78.6,0,LOCIUB,TypeSSX,Pilot_YNGG,Crew_JTZU,True,Vegan,Not Available,False,True,True,0,False,Singapore Airlines
9726,BZMM,2023-03-30 12:30:53,2023-06-14 23:54:20,Name_ZWLHX,SeatZAI,Economy,65.87,Extra Baggage,0,Cancelled,GateZT,C,ClaimXSS,1835.4,0,LOCZHD,TypeZFK,Pilot_DEOQ,Crew_ELOY,True,No Meal,Not Available,True,False,False,0,True,SkyWest Airlines
8046,BBAW,2023-03-10 23:50:22,2023-07-01 06:55:55,Name_ZGRKY,SeatUYP,Business,837.64,No Extras,2366,Pending,GatePI,A,ClaimNFZ,2695.1,1,LOCFTX,TypeNMK,Pilot_UQWM,Crew_FPZE,False,Vegan,Not Available,False,True,True,1,True,Air France
6180,BAGM,2023-08-17 12:00:35,2023-12-16 23:17:15,Name_UTBKH,SeatKRG,First,561.27,Extra Baggage,0,Confirmed,GateAS,C,ClaimBWV,2915.3,0,LOCSWT,TypeIOI,Pilot_XUEU,Crew_ZURK,False,Non-Vegetarian,Available,False,True,True,0,True,Alaska Airlines
2379,BQIM,2023-07-13 15:03:26,2023-08-13 10:57:08,Name_ZTQVM,SeatNAN,Business,848.57,Meal,2116,Pending,GateAZ,A,ClaimZBP,739.9,2,LOCLZP,TypeOMQ,Pilot_VGAU,Crew_NCFA,False,Vegan,Available,True,False,False,2,True,Hawaiian Airlines
1645,BPEV,2023-02-06 15:53:57,2023-05-15 07:26:01,Name_TLWWZ,SeatAXN,Business,484.78,Meal,0,Pending,GateGS,C,ClaimDJK,2343.5,2,LOCTPA,TypeVPQ,Pilot_AJPU,Crew_XBNI,False,Vegetarian,Not Available,True,False,True,2,True,JetBlue Airways
9215,BGAH,2023-03-16 05:13:16,2023-05-03 06:41:50,Name_KUMIG,SeatXWX,First,638.64,Meal,0,Pending,GateZG,D,ClaimGKW,1153.5,2,LOCQVP,TypeBOK,Pilot_QDNU,Crew_EHBA,False,Vegetarian,Available,False,True,True,2,False,Delta Air Lines
6412,BFLB,2023-04-04 13:12:46,2023-06-02 03:31:35,Name_JULHL,SeatNWP,Economy,76.47,Meal,0,Confirmed,GateHH,D,ClaimDGD,1406.3,2,LOCKWA,TypeOMY,Pilot_LYCU,Crew_ISJZ,False,Vegetarian,Available,False,True,True,2,False,Alaska Airlines
5652,BAOQ,2023-03-13 21:03:13,2023-05-29 15:29:36,Name_LNZKN,SeatHBE,Economy,794.46,No Extras,0,Cancelled,GateMV,B,ClaimDFY,1842.4,1,LOCUWT,TypeWTB,Pilot_KASL,Crew_VICP,True,Vegetarian,Available,True,False,False,1,False,Emirates
7834,BTCF,2023-05-18 18:10:57,2023-06-05 14:07:52,Name_NKBVH,SeatFXA,First,109.52,Extra Baggage,0,Confirmed,GateDX,D,ClaimBPZ,427.9,0,LOCQBO,TypeBNG,Pilot_XMVO,Crew_CWZN,True,Non-Vegetarian,Not Available,True,False,False,0,True,Singapore Airlines
5451,BPJM,2023-11-28 19:04:56,2023-12-02 18:10:53,Name_GODAC,SeatDGH,Business,309.07,No Extras,3545,Confirmed,GateSI,C,ClaimDCC,95.1,1,LOCOMH,TypeCIO,Pilot_CGAI,Crew_JMCI,True,Vegetarian,Not Available,False,True,True,1,True,Hawaiian Airlines
7103,BHQG,2023-04-28 07:49:41,2023-09-07 09:08:58,Name_UFSBO,SeatEFX,Business,496.03,Meal,0,Confirmed,GateQJ,B,ClaimDFV,3169.3,0,LOCHQW,TypeBLP,Pilot_GJGB,Crew_AQTP,False,Non-Vegetarian,Available,False,True,True,0,False,Alaska Airlines
8084,BXEH,2023-06-04 00:56:11,2023-09-26 08:50:20,Name_SUSXW,SeatOLH,Economy,289.14,No Extras,0,Confirmed,GateXI,A,ClaimRUP,2743.9,2,LOCXSG,TypeLYP,Pilot_ZKIM,Crew_IRHN,False,Vegan,Not Available,True,False,True,2,True,Lufthansa
5124,BABD,2023-01-30 16:30:35,2023-05-16 02:23:11,Name_ISMHY,SeatHPO,Economy,105.99,Extra Baggage,0,Confirmed,GateLG,D,ClaimITB,2529.9,1,LOCZVG,TypeOBN,Pilot_ZGTZ,Crew_BWZB,False,Non-Vegetarian,Not Available,False,True,False,1,True,British Airways
1364,BAUJ,2023-01-04 13:20:13,2023-09-13 11:40:20,Name_XUFJI,SeatSCH,Business,719.54,No Extras,0,Cancelled,GateCR,B,ClaimOFV,6046.3,1,LOCBGW,TypeEDK,Pilot_WCMQ,Crew_NMEN,False,No Meal,Not Available,False,True,False,1,False,SkyWest Airlines
3655,BCBG,2023-10-01 10:01:59,2023-11-29 03:16:24,Name_ONBYA,SeatWPR,Economy,425.19,Meal,0,Confirmed,GateOX,C,ClaimIUH,1409.2,2,LOCBWX,TypeREN,Pilot_ZUWY,Crew_ILRQ,False,Vegetarian,Not Available,True,False,True,2,False,Air Canada
9600,BBYF,2023-07-28 17:58:32,2023-11-24 18:47:33,Name_KOZOF,SeatNZR,Business,752.83,Extra Baggage,0,Cancelled,GateGI,B,ClaimCWQ,2856.8,0,LOCWZL,TypeHTD,Pilot_JFVZ,Crew_CAEE,False,No Meal,Available,True,False,False,0,True,Singapore Airlines
8433,BHCU,2023-01-12 07:50:28,2023-04-12 19:58:12,Name_AQCNT,SeatLLX,First,277.16,No Extras,0,Pending,GateMH,A,ClaimCGM,2172.1,0,LOCXCB,TypeGDH,Pilot_EFRD,Crew_UCSB,True,Vegetarian,Available,False,True,False,0,False,Singapore Airlines
2314,BSIA,2023-06-14 09:32:54,2023-08-08 23:07:40,Name_LTLZZ,SeatSQN,Business,499.24,No Extras,3720,Pending,GateOU,C,ClaimBPM,1333.6,0,LOCMPC,TypePXL,Pilot_VIKC,Crew_YMQZ,True,Vegetarian,Available,True,False,True,0,True,Singapore Airlines
6272,BHFW,2023-05-25 09:07:19,2023-10-03 17:29:46,Name_EFTWO,SeatRLH,Economy,386.92,Meal,0,Pending,GateUY,D,ClaimFXY,3152.4,1,LOCJWU,TypeMEE,Pilot_DYXT,Crew_QKIZ,True,Non-Vegetarian,Not Available,False,True,False,1,True,British Airways
1218,BBWN,2023-01-27 06:47:46,2023-06-25 19:58:07,Name_BHTFZ,SeatWOV,Business,463.4,Extra Baggage,0,Confirmed,GateEY,B,ClaimMIM,3589.2,2,LOCEDX,TypeRUC,Pilot_CVRK,Crew_ZWSW,False,Vegetarian,Not Available,True,False,True,2,False,Lufthansa
5703,BAGK,2023-04-17 03:27:44,2023-09-24 03:16:53,Name_QRNTJ,SeatCWH,Business,974.22,Meal,0,Confirmed,GateIK,D,ClaimSZA,3839.8,1,LOCQFA,TypeXQM,Pilot_BSVQ,Crew_SBRR,True,Vegetarian,Available,True,False,True,1,True,Emirates
6131,BPXB,2023-02-11 01:50:20,2023-07-17 00:11:46,Name_MYQAW,SeatJWI,Business,429.28,Extra Baggage,0,Cancelled,GateZV,D,ClaimFCT,3742.4,2,LOCNND,TypeGDC,Pilot_MCBP,Crew_ZXKA,False,Vegetarian,Not Available,False,True,False,2,False,Air Canada
2539,BZRS,2023-11-28 07:12:04,2023-12-01 04:21:00,Name_ZHPMG,SeatIMN,First,539.19,Extra Baggage,0,Cancelled,GateDZ,A,ClaimMEQ,69.1,1,LOCJVS,TypeWZJ,Pilot_ZHWX,Crew_HEXB,False,Vegetarian,Available,True,False,True,1,False,Southwest Airlines
4433,BJDX,2023-01-12 20:24:18,2023-01-20 23:17:28,Name_SHXUL,SeatVBM,Economy,961.6,No Extras,915,Confirmed,GateZY,D,ClaimPVD,194.9,2,LOCQBS,TypeGCO,Pilot_AIMH,Crew_ZDXA,True,Vegetarian,Available,False,True,False,2,True,Allegiant Air
2602,BCMF,2023-02-03 15:00:06,2023-10-19 17:18:43,Name_XPMRY,SeatZAK,Economy,96.93,Meal,217,Confirmed,GateCD,A,ClaimZIR,6194.3,2,LOCSOM,TypeLMC,Pilot_JOKV,Crew_EOAG,True,Vegetarian,Available,False,True,True,2,True,Qantas
3704,BJHJ,2023-06-27 00:46:38,2023-11-13 09:40:57,Name_MUSFL,SeatXZP,Business,352.71,Extra Baggage,3875,Cancelled,GateYW,A,ClaimDAF,3344.9,2,LOCXRO,TypeLHW,Pilot_AESS,Crew_UJCM,False,No Meal,Available,True,False,True,2,True,Southwest Airlines
6064,BBTO,2023-04-03 07:09:13,2023-07-23 04:42:19,Name_FSWPN,SeatQYX,First,243.78,Meal,0,Cancelled,GateYE,A,ClaimRYF,2661.6,2,LOCPWD,TypeOJX,Pilot_YWRG,Crew_KPZF,False,Vegetarian,Available,True,False,False,2,False,Air Canada
4648,BAKX,2023-03-01 11:25:13,2023-08-08 21:01:22,Name_XLRPQ,SeatXJZ,Economy,479.44,No Extras,0,Pending,GateEJ,C,ClaimEAQ,3849.6,1,LOCENC,TypePOP,Pilot_MPFG,Crew_TOJE,True,Non-Vegetarian,Not Available,True,False,False,1,False,British Airways
2105,BAYV,2023-06-30 13:39:41,2023-07-06 17:25:43,Name_PKZPI,SeatEGL,Business,162.92,Extra Baggage,0,Confirmed,GateEL,D,ClaimAUT,147.8,0,LOCLLK,TypeZIK,Pilot_ZLWC,Crew_RJLY,True,Non-Vegetarian,Not Available,False,True,True,0,True,Southwest Airlines
6736,BPLL,2023-03-07 08:15:22,2023-05-25 19:06:51,Name_OZRHR,SeatPPV,Business,487.44,No Extras,4980,Pending,GateDY,B,ClaimPJJ,1906.9,2,LOCZJF,TypeYLQ,Pilot_YCIM,Crew_OYLL,True,Vegan,Available,False,True,True,2,True,Allegiant Air
6812,BSMH,2023-06-21 04:11:18,2023-12-08 19:07:27,Name_ZCEBY,SeatIPL,Economy,326.62,Extra Baggage,0,Pending,GateEP,B,ClaimBOI,4094.9,0,LOCNMD,TypeEHZ,Pilot_QNEM,Crew_XVBR,True,Vegan,Available,False,True,True,0,False,United Airlines
3488,BBSN,2023-05-28 16:09:06,2023-07-01 16:59:30,Name_KSWBR,SeatEIB,Business,969.64,No Extras,0,Cancelled,GateOQ,C,ClaimAFF,816.8,2,LOCNIJ,TypeJMM,Pilot_NXFS,Crew_NUBI,False,Vegan,Not Available,True,False,False,2,False,Air France
9808,BWAY,2023-05-11 08:09:22,2023-07-20 10:28:34,Name_GPAMC,SeatARS,Economy,201.88,Extra Baggage,0,Pending,GateFO,A,ClaimQCI,1682.3,1,LOCFPR,TypeUOX,Pilot_PDVF,Crew_MGHY,False,No Meal,Not Available,False,True,False,1,True,Delta Air Lines
3418,BZIS,2023-04-13 00:14:05,2023-05-30 14:10:26,Name_RDTZQ,SeatRQG,Business,491.29,No Extras,0,Cancelled,GateHD,A,ClaimSZR,1141.9,0,LOCMRL,TypeFSH,Pilot_XHUK,Crew_ULQC,True,Non-Vegetarian,Available,False,True,True,0,True,Qantas
1027,BNDB,2023-01-01 13:06:41,2023-11-20 08:31:18,Name_EGIDV,SeatUPB,Business,701.46,Meal,1048,Pending,GateEC,D,ClaimPPR,7747.4,2,LOCJYK,TypeBBU,Pilot_GUBM,Crew_HWNS,False,Vegan,Available,True,False,True,2,True,Alaska Airlines
9207,BJOA,2023-09-18 13:36:14,2023-11-06 01:50:53,Name_IQJQX,SeatOTS,Economy,622.88,Meal,0,Confirmed,GateKZ,A,ClaimOTX,1164.2,2,LOCVCL,TypeIVM,Pilot_AJRF,Crew_XENM,True,Vegan,Not Available,False,True,True,2,False,Frontier Airlines
9524,BKPM,2023-03-14 18:34:15,2023-10-06 03:35:17,Name_LJKMY,SeatFCJ,Business,364.65,Meal,0,Confirmed,GateYS,C,ClaimHWH,4929.0,2,LOCOKC,TypeZTK,Pilot_GUIB,Crew_EHLT,False,Vegetarian,Not Available,True,False,True,2,True,United Airlines
8977,BHIO,2023-04-29 11:32:57,2023-12-04 23:53:57,Name_QZWOE,SeatLIW,Economy,303.37,Meal,0,Pending,GateQU,A,ClaimSRY,5268.4,0,LOCSCY,TypeKHK,Pilot_GMZS,Crew_FLYV,False,Non-Vegetarian,Not Available,True,False,True,0,False,Emirates
5661,BYZE,2023-08-14 04:59:15,2023-10-11 11:51:10,Name_KXMFJ,SeatNCZ,Economy,439.75,Extra Baggage,4931,Cancelled,GateBM,A,ClaimGLP,1398.9,1,LOCUEQ,TypeHMC,Pilot_RQIF,Crew_SZWA,False,Vegetarian,Not Available,False,True,False,1,True,American Airline
5549,BUUV,2023-03-18 15:39:25,2023-06-09 05:58:07,Name_TCCAB,SeatDBA,Economy,116.48,Meal,0,Cancelled,GateNK,D,ClaimOQL,1982.3,1,LOCICC,TypeIQV,Pilot_FIMS,Crew_QGCW,False,Non-Vegetarian,Not Available,False,True,False,1,True,KLM Royal Dutch Airlines
4953,BTRB,2023-03-15 22:11:08,2023-10-15 23:25:57,Name_YENGL,SeatRBV,Economy,374.41,Meal,0,Pending,GateKM,A,ClaimDRT,5137.2,1,LOCOOC,TypeCUL,Pilot_XMHZ,Crew_EXJE,True,Non-Vegetarian,Available,True,False,False,1,True,Spirit Airlines
5261,BVET,2023-02-02 06:53:37,2023-05-09 06:38:35,Name_DRUYI,SeatDDT,First,617.63,Meal,0,Confirmed,GateKK,D,ClaimJFK,2303.7,2,LOCPAN,TypeVSW,Pilot_HYWG,Crew_XHPV,True,Vegetarian,Available,False,True,False,2,True,United Airlines
9123,BPPV,2023-01-18 17:09:59,2023-12-14 19:00:26,Name_LLXEG,SeatEIW,First,989.23,No Extras,0,Confirmed,GateBG,B,ClaimBPI,7921.8,1,LOCCPA,TypeQKD,Pilot_DIJQ,Crew_LQTE,False,Vegan,Not Available,True,False,False,1,True,Southwest Airlines
5973,BDZT,2023-02-06 09:49:53,2023-07-07 20:45:06,Name_QTWSD,SeatUAG,Business,650.55,Meal,0,Cancelled,GateBG,B,ClaimGBA,3634.9,2,LOCOQI,TypeLJE,Pilot_YLTD,Crew_OLFE,False,Vegetarian,Not Available,True,False,False,2,False,Hawaiian Airlines
9436,BVKT,2023-06-24 01:31:53,2023-08-02 02:25:06,Name_AHBZA,SeatNYG,First,949.35,No Extras,0,Cancelled,GateKP,B,ClaimKTT,936.9,1,LOCIAJ,TypeFTU,Pilot_YHLK,Crew_JXGS,False,Vegetarian,Not Available,True,False,True,1,False,JetBlue Airways
2356,BPYW,2023-01-14 17:36:49,2023-06-07 16:54:02,Name_CSWNR,SeatLSE,First,55.11,Extra Baggage,0,Cancelled,GateIF,A,ClaimSMB,3455.3,0,LOCNTN,TypeUXZ,Pilot_RPES,Crew_HYPY,True,Vegetarian,Not Available,True,False,True,0,False,Singapore Airlines
4467,BLFP,2023-06-30 02:24:04,2023-12-25 04:46:33,Name_WNQJT,SeatHWM,First,784.49,No Extras,0,Confirmed,GateXF,A,ClaimVYN,4274.4,2,LOCYFN,TypeFUF,Pilot_FOLI,Crew_UBJB,True,Vegan,Not Available,True,False,False,2,True,Air France
7964,BSKL,2023-04-24 20:15:34,2023-12-04 09:33:17,Name_XGKUW,SeatEOZ,Economy,490.76,Meal,0,Pending,GateRU,B,ClaimLWO,5365.3,0,LOCTZF,TypeVBY,Pilot_OCRW,Crew_ZOCH,False,Vegetarian,Not Available,True,False,False,0,True,Frontier Airlines
8067,BDMB,2023-05-13 06:32:00,2023-10-18 23:09:26,Name_IARQU,SeatIJN,Economy,637.33,Extra Baggage,0,Cancelled,GateDX,C,ClaimDIZ,3808.6,2,LOCSQG,TypeKMN,Pilot_TJHZ,Crew_VAVA,False,Non-Vegetarian,Available,True,False,True,2,False,Alaska Airlines
2745,BSKA,2023-01-19 04:40:52,2023-08-30 13:11:52,Name_SJAAG,SeatDGF,First,390.41,Extra Baggage,0,Confirmed,GateBH,D,ClaimYMK,5360.5,2,LOCDVT,TypeHKC,Pilot_KZSP,Crew_ICTU,True,Vegetarian,Not Available,False,True,False,2,False,Emirates
4879,BIJC,2023-07-11 04:43:33,2023-11-05 14:57:49,Name_RKMIW,SeatCBU,First,329.34,Extra Baggage,0,Cancelled,GateOX,A,ClaimNHN,2818.2,0,LOCDBZ,TypeXTR,Pilot_BWLD,Crew_MCRT,False,Vegetarian,Not Available,False,True,False,0,False,Singapore Airlines
4777,BHPD,2023-03-25 09:15:26,2023-05-05 23:41:42,Name_ZQKAT,SeatWNM,Business,383.87,No Extras,0,Confirmed,GateTE,B,ClaimHNX,998.4,1,LOCKIC,TypeVLJ,Pilot_IIMK,Crew_YVIH,False,Non-Vegetarian,Not Available,True,False,False,1,False,Air France
3115,BKHG,2023-02-16 11:20:38,2023-03-28 01:48:58,Name_PSVKN,SeatYPM,Economy,618.58,Extra Baggage,0,Cancelled,GateUQ,C,ClaimGDW,950.5,1,LOCHOZ,TypeZFV,Pilot_PQYN,Crew_EOSI,False,No Meal,Available,True,False,False,1,True,Spirit Airlines
7257,BTOW,2023-03-25 17:18:31,2023-09-25 13:59:37,Name_LHOZW,SeatQLR,Business,636.72,Meal,0,Pending,GateBD,A,ClaimXCE,4412.7,1,LOCLHX,TypeKEE,Pilot_MOYT,Crew_UDPC,False,Non-Vegetarian,Available,True,False,True,1,True,Allegiant Air
